Fine-Tuning,M1,M2,M3,MHu2,MHd2,signmu,Mq2ii,Ml2ii,Mu2ii,Md2ii,Me2ii,Mq233,Ml233,Mu233,Md233,Me233,Tu33,Td33,Te33,tanb
901.784462,-2577.39258,1150.63477,1010.37598,1109619.14,2937744.14,-1,5166870.12,6940063.48,6687377.93,1504028.32,3545288.09,4760375.98,1589721.68,7419067.38,3545288.09,3573852.54,-173.583984,-136.962891,-731.689453,25.7568359
126.309372,-2126.2207,218.994141,286.743164,3271728.52,7279541.02,-1,7566284.18,7669555.66,684448.242,8385864.26,7825561.52,2448852.54,4059448.24,1029418.95,7825561.52,8750610.35,1367.43164,407.958984,-2073.48633,44.7802734
371.471008,-2548.0957,-2640.38086,685.180664,1443603.52,4888916.02,-1,8761596.68,7458618.16,2442260.74,7893676.76,7333374.02,3503540.04,1317260.74,5037231.45,7333374.02,6992797.85,664.306641,173.583984,-807.861328,42.5927734
625.798326,-2946.5332,-1773.19336,837.524414,5029541.02,3974853.52,1,1554565.43,7001586.91,1844604.49,3850708.01,8563842.77,7616821.29,4235229.49,4017700.2,8563842.77,1754516.6,-2077.88086,618.896484,-971.923828,48.0615234
374.686415,-2583.25195,371.337891,948.852539,4642822.27,3306884.77,1,130737.305,198852.539,2881713.87,1794067.38,8054077.15,919555.664,2916870.12,5828247.07,8054077.15,3283813.48,2386.96289,208.740234,-46.1425781,45.7958984
980.498784,346.435547,2504.15039,468.383789,-3161865.23,6189697.27,1,6775268.55,23071.2891,5026245.12,4782348.63,1690795.9,1657836.91,5694213.87,5722778.32,1690795.9,1561157.23,1894.77539,654.052734,-585.205078,17.5146484
502.513832,-637.939453,1144.77539,491.821289,-771240.234,6049072.27,1,658081.055,2905883.79,5799682.62,7946411.13,6542358.4,2431274.41,420776.367,1855590.82,6542358.4,3318969.73,1379.15039,1544.67773,961.669922,39.0771484
560.330711,1424.56055,-1292.72461,1148.07129,7666259.77,2111572.27,1,7126831.05,5999633.79,4393432.62,8790161.13,1198608.4,7212524.41,7452026.37,4386840.82,1198608.4,6975219.73,-1808.34961,-142.822266,774.169922,15.3271484
890.221332,-2981.68945,1238.52539,538.696289,1197509.77,5767822.27,-1,7548706.05,796508.789,1159057.62,6680786.13,6964233.4,5665649.41,561401.367,3121215.82,6964233.4,5990844.73,-777.099609,513.427734,-257.080078,40.9521484
483.655966,-2732.66602,1862.54883,1213.98926,4968017.58,1716064.45,1,6665405.27,141723.633,214233.398,4813110.35,3830932.62,4140747.07,7298217.77,6289672.85,3830932.62,7753051.76,239.501953,826.904297,-810.791016,27.0263672
685.739469,-1842.04102,128.173828,299.926758,1171142.58,7200439.45,1,1110717.77,6962036.13,6612670.9,6289672.85,1932495.12,6179809.57,8634155.27,5234985.35,1932495.12,5573364.26,-1119.87305,217.529297,-2170.16602,18.5888672
656.48431,993.896484,1604.73633,124.145508,397705.078,8255126.95,1,8739624.02,3622192.38,6999389.65,4145141.6,8998901.37,3332153.32,1216186.52,7871704.1,8998901.37,2092895.51,778.564453,-415.283203,150.146484,49.9951172
509.451773,806.396484,-1957.76367,592.895508,-1289794.92,5442626.95,1,2833374.02,528442.383,5030639.65,2176391.6,6467651.37,3613403.32,3747436.52,1402954.1,6467651.37,5186645.51,591.064453,897.216797,-1537.35352,38.7451172
682.617014,-2955.32227,936.767578,622.192383,-551513.672,5266845.7,-1,8405639.65,6663208.01,3184936.52,682250.977,614135.742,1838012.7,8440795.9,3389282.23,614135.742,8403442.38,1774.6582,-637.939453,1661.86523,12.7294922
955.052528,2997.80273,-2766.35742,1301.87988,-1535888.67,1188720.7,-1,1444702.15,5467895.51,4661499.02,5252563.48,825073.242,3736450.2,1620483.4,7115844.73,825073.242,2005004.88,509.033203,-122.314453,-1385.00977,13.6669922
668.752918,185.302734,-2578.85742,83.1298828,-3223388.67,8501220.7,1,2850952.15,6874145.51,6630249.02,3846313.48,6168823.24,4580200.2,776733.398,3459594.73,6168823.24,6786254.88,-53.4667969,815.185547,-447.509766,37.4169922
238.791731,-2510.00977,1335.20508,516.723633,3315673.83,5899658.2,1,1057983.4,370239.258,5048217.77,7959594.73,1633666.99,2646606.45,4819702.15,7361938.48,1633666.99,7172973.63,1235.5957,322.998047,-330.322266,17.2607422
312.377361,2974.36523,2319.58008,399.536133,643798.828,6602783.2,1,7175170.9,3112426.76,5821655.27,4795532.23,5782104.49,1170043.95,1233764.65,2510375.98,5782104.49,6680786.13,2219.9707,2057.37305,1497.80273,35.6982422
599.078026,-1994.38477,2038.33008,633.911133,-199951.172,5196533.2,1,5347045.9,3815551.76,5118530.27,5779907.23,3672729.49,2998168.95,5311889.65,6588500.98,3672729.49,3165161.13,1001.2207,-1036.37695,1216.55273,26.3232422
884.786665,2318.11523,2975.83008,915.161133,-3012451.17,3509033.2,1,3940795.9,2409301.76,899780.273,1561157.23,3391479.49,1591918.95,1093139.65,4619750.98,3391479.49,6258911.13,1938.7207,-848.876953,-1220.94727,25.0732422
489.691754,-2492.43164,-2842.5293,754.02832,3684814.45,4475830.08,1,4142944.34,976684.57,4107788.09,1411743.16,5421752.93,6171020.51,4547241.21,4962524.41,5421752.93,3912231.45,-1114.01367,-362.548828,-1203.36914,34.0966797
787.042852,-711.181641,1938.7207,1363.40332,6778564.45,819580.078,-1,4564819.34,5054809.57,5654663.09,8021118.16,4156127.93,6592895.51,7500366.21,5103149.41,4156127.93,8271606.45,-1395.26367,481.201172,-734.619141,28.4716797
937.10983,648.193359,-920.654297,871.21582,-674560.547,3772705.08,-1,3510131.84,484497.07,7693725.59,1060180.66,3804565.43,1178833.01,1664428.71,4189086.91,3804565.43,8201293.95,2214.11133,-34.4238281,-781.494141,26.9091797
840.939427,1327.88086,1540.2832,1328.24707,1927001.95,1030517.58,1,6639038.09,6355590.82,3158569.34,7915649.41,3277221.68,4237426.76,12084.9609,2958618.16,3277221.68,8588012.7,175.048828,35.8886719,460.693359,24.5654297
812.086152,2968.50586,1305.9082,39.1845703,-1026123.05,8764892.58,-1,2349975.59,4879028.32,4494506.84,3345336.91,5738159.18,5010864.26,1348022.46,5278930.66,5738159.18,5423950.2,-340.576172,176.513672,-148.681641,35.5029297
491.411403,-676.025391,-1072.99805,361.450195,3860595.7,6831298.83,1,4336303.71,3314575.2,6340209.96,1956665.04,2380737.3,6821411.13,5724975.59,6597290.04,2380737.3,3964965.82,-1547.60742,633.544922,-1426.02539,20.5810547
561.468061,-2457.27539,145.751953,502.075195,6954345.7,5987548.83,-1,5039428.71,7111450.2,3387084.96,8847290.04,6177612.3,7524536.13,8678100.59,5894165.04,6177612.3,8605590.82,-2016.35742,-22.7050781,-394.775391,37.4560547
593.686292,2628.66211,2887.93945,630.981445,-3662841.8,5214111.33,1,1840209.96,5318481.45,4758178.71,6491821.29,6845581.05,387817.383,2174194.34,304321.289,6845581.05,4421997.07,2741.45508,1219.48242,-793.212891,40.4248047
954.981267,-1683.83789,1950.43945,912.231445,-1975341.8,3526611.33,1,7746459.96,6724731.45,539428.711,1710571.29,7126831.05,4044067.38,6392944.34,1710571.29,7126831.05,5265747.07,303.955078,1406.98242,894.287109,41.6748047
935.171906,-2429.44336,1365.9668,252.319336,-1127197.27,7486083.98,-1,2312622.07,3672729.49,4883422.85,543823.242,5867797.85,5004272.46,8667114.26,7157592.77,5867797.85,3971557.62,-336.181641,336.181641,1985.5957,36.0791016
363.900589,-1140.38086,2795.6543,310.913086,6114990.23,7134521.48,-1,3754028.32,2442260.74,7801391.6,2125854.49,4356079.1,6867553.71,4975708.01,8598999.02,4356079.1,8225463.87,-1578.36914,500.244141,-1740.9668,29.3603516
310.691183,265.869141,-2548.0957,732.788086,1333740.23,4603271.48,-1,519653.32,5676635.74,6535766.6,4516479.49,1402954.1,2508178.71,3710083.01,4239624.02,1402954.1,4428588.87,1327.88086,781.494141,1727.7832,16.2353516
448.706847,78.3691406,2889.4043,76.5380859,-353759.766,8540771.48,-1,5863403.32,7082885.74,8504516.6,7047729.49,3934204.1,4476928.71,1178833.01,4520874.02,3934204.1,7522338.87,15.3808594,-531.005859,-334.716797,27.4853516
319.862497,-2277.09961,-2278.56445,316.772461,4322021.48,7099365.23,1,5599731.45,1053588.87,2053344.73,5659057.62,5041625.98,1822631.84,5801879.88,6085327.15,5041625.98,2231323.24,1784.91211,-238.037109,-1237.06055,32.4072266
584.541551,2035.40039,-1716.06445,1160.52246,1509521.48,2036865.23,1,4193481.45,1897338.87,6272094.73,1440307.62,4760375.98,2666381.84,1583129.88,5241577.15,4760375.98,7575073.24,1222.41211,-50.5371094,1200.43945,31.1572266
902.844166,394.775391,-1481.68945,199.584961,-37353.5156,7802490.23,-1,4826293.95,420776.367,5217407.23,5307495.12,4268188.48,6674194.34,387817.383,3061889.65,4268188.48,6520385.74,-1449.46289,-97.4121094,-908.935547,28.9697266
405.48816,-97.4121094,2666.74805,961.303711,4111083.98,3232177.73,1,6689575.2,5448120.12,5604125.98,7944213.87,2264282.23,5514038.09,6047973.63,2675170.9,2264282.23,2688354.49,-676.025391,301.025391,-463.623047,20.0634766
560.098911,-1644.28711,838.623047,797.241211,5939208.98,4216552.73,-1,3525512.7,34057.6172,1033813.48,1264526.37,5709594.73,6146850.59,6118286.13,6823608.4,5709594.73,8664916.99,-1097.90039,-27.0996094,-1635.49805,35.3759766
193.49851,-126.708984,-1135.98633,729.858398,2335693.36,4620849.61,1,7506958.01,4911987.3,3521118.16,1536987.3,8583618.16,4222045.9,5775512.7,574584.961,8583618.16,8410034.18,185.302734,-337.646484,-1090.57617,48.1494141
818.333074,-2939.20898,-948.486328,1011.1084,1773193.36,2933349.61,-1,6100708.01,7443237.3,3239868.16,7443237.3,2677368.16,5065795.9,5494262.7,6480834.96,2677368.16,816284.18,-377.197266,974.853516,-153.076172,21.8994141
459.627748,-1392.33398,-2214.11133,425.170898,-898681.641,6448974.61,1,2936645.51,8357299.8,4294555.66,3857299.8,6263305.66,3589233.4,6548950.2,4301147.46,6263305.66,4261596.68,607.177734,1115.47852,456.298828,37.8369141
910.823174,295.166016,-2776.61133,1081.4209,-2586181.64,2511474.61,1,6592895.51,6951049.8,8513305.66,8076049.8,6544555.66,1057983.4,1767700.2,2332397.46,6544555.66,5105346.68,2294.67773,927.978516,-481.201172,39.0869141
275.359102,-1204.83398,1723.38867,331.420898,1913818.36,7011474.61,1,8842895.51,4701049.8,1763305.66,1326049.8,8794555.66,3307983.4,8517700.2,4582397.46,8794555.66,7355346.68,794.677734,-572.021484,-1981.20117,49.0869141
431.128847,834.228516,-831.298828,694.702148,6343505.86,4831787.11,-1,8174926.76,6212768.55,5525024.41,1642456.05,7845336.91,6577514.65,3982543.95,7500366.21,7845336.91,8445190.43,-1385.00977,-642.333984,807.861328,44.8681641
873.533501,-900.146484,2028.07617,61.8896484,-3640869.14,8628662.11,-1,370239.258,1783081.05,8126586.91,7478393.55,6931274.41,1163452.15,4896606.45,1805053.71,6931274.41,8515502.93,2224.36523,342.041016,667.236328,40.8056641
494.703642,-2716.55273,-2366.45508,1134.15527,2511474.61,2195068.36,1,7700317.38,7249877.93,5788696.29,1835815.43,1605102.54,759155.273,4773559.57,1365600.59,1605102.54,8462768.55,2493.89648,611.572266,-774.169922,17.1337891
468.517014,-1638.42773,680.419922,782.592773,1808349.61,4304443.36,1,8614379.88,6757690.43,8530883.79,2046752.93,1253540.04,1813842.77,7375122.07,6357788.09,1253540.04,7267456.05,1790.77148,283.447266,-2133.54492,15.5712891
593.839203,1994.38477,-2811.76758,1192.74902,6238037.11,1843505.86,-1,8087036.13,8620971.68,3292602.54,1730346.68,234008.789,7544311.52,2910278.32,8010131.84,234008.789,8427612.3,-2029.54102,353.759766,1077.39258,11.0400391
350.47669,-2599.36523,2531.98242,770.874023,2019287.11,4374755.86,-1,4571411.13,605346.68,2026977.54,4964721.68,3187133.79,2903686.52,6425903.32,3932006.84,3187133.79,4349487.3,1064.20898,1385.00977,-1078.85742,24.1650391
893.478922,-536.865234,2719.48242,489.624023,2581787.11,6062255.86,1,8790161.13,2574096.68,58227.5391,4120971.68,7968383.79,6559936.52,5019653.32,7025756.84,7968383.79,4630737.3,-1373.29102,-677.490234,-141.357422,45.4150391
709.19954,2416.25977,985.107422,419.311523,-1777587.89,6484130.86,-1,8297973.63,3347534.18,6175415.04,2363159.18,726196.289,1848999.02,1152465.82,2174194.34,726196.289,201049.805,1767.33398,-443.115234,-469.482422,13.2275391
767.597333,-2045.6543,-1742.43164,910.03418,-766845.703,3539794.92,1,7985961.91,5962280.27,8341918.95,7096069.34,7955200.2,3532104.49,163696.289,3233276.37,7955200.2,8133178.71,645.263672,-381.591797,1490.47852,45.3564453
356.085854,-405.029297,-1414.30664,745.97168,2186279.3,4524169.92,-1,1025024.41,5329467.77,7146606.45,4213256.84,994262.695,5149291.99,1218383.79,5412963.87,994262.695,4828491.21,-432.861328,-522.216797,-993.896484,14.4189453
349.033314,2946.5332,2499.75586,242.06543,-2102783.2,7547607.42,-1,2888305.66,3325561.52,8728637.7,8748413.09,5529418.95,3215698.24,6667602.54,1510620.12,5529418.95,4652709.96,856.201172,-1342.5293,-1298.58398,34.5751953
824.196822,-1553.4668,-2000.24414,992.06543,2397216.8,3047607.42,-1,638305.664,1075561.52,1978637.7,1998413.09,7779418.95,965698.242,4417602.54,8260620.12,7779418.95,6902709.96,2356.20117,157.470703,-2798.58398,44.5751953
580.223366,1868.4082,-1297.11914,968.62793,6475341.8,3188232.42,-1,3099243.16,8598999.02,361450.195,4881225.59,5037231.45,6520385.74,7300415.04,8612182.62,5037231.45,3879272.46,-1346.92383,860.595703,342.041016,32.3876953
151.8528,1880.12695,-1519.77539,294.799805,3768310.55,7231201.17,-1,8847290.04,8792358.4,4632934.57,7887084.96,7234497.07,4780151.37,4821899.41,5325073.24,7234497.07,4459350.59,-186.767578,239.501953,799.072266,42.1533203
833.927066,755.126953,1855.22461,857.299805,-1856689.45,3856201.17,1,1534790.04,7104858.4,8570434.57,2824584.96,2171997.07,3092651.37,8759399.41,7012573.24,2171997.07,1646850.59,938.232422,614.501953,-1825.92773,19.6533203
904.023281,262.939453,1456.78711,869.018555,-2208251.95,3785888.67,-1,3257446.29,952514.648,1996215.82,8133178.71,2418090.82,1932495.12,5560180.66,1000854.49,2418090.82,5478881.84,1711.66992,1059.81445,-1333.74023,20.7470703
232.591713,1247.31445,1878.66211,939.331055,3557373.05,3364013.67,-1,7687133.79,4397827.15,1363403.32,5672241.21,97778.3203,1440307.62,4505493.16,4164916.99,97778.3203,486694.336,2039.79492,-299.560547,119.384766,10.4345703
168.360216,-2895.26367,-787.353516,520.385742,4067138.67,5877685.55,1,1174438.48,996459.961,3850708.01,952514.648,229614.258,3242065.43,1983032.23,6546752.93,229614.258,6700561.52,838.623047,-785.888672,-554.443359,11.0205078
994.646716,2612.54883,2611.08398,1305.54199,-221923.828,1166748.05,-1,787719.727,4969116.21,3604614.26,3800170.9,2233520.51,4402221.68,5604125.98,5667846.68,2233520.51,2657592.77,65.1855469,971.923828,-812.255859,19.9267578
741.835548,2741.45508,1427.49023,760.620117,1219482.42,4436279.3,-1,5129516.6,1400756.84,2637817.38,4309936.52,3411254.88,4771362.3,8926391.6,5017456.05,3411254.88,5030639.65,-180.908203,-281.982422,1824.46289,25.1611328
427.134962,2423.21777,-2658.3252,228.69873,-847045.898,8478149.41,-1,8487487.79,3761169.43,7881042.48,260925.293,1237609.86,686096.191,3842468.26,6829650.88,7771179.2,1237609.86,-1180.29785,438.354492,668.334961,43.1225586
626.984883,1194.58008,1755.61523,596.557617,-327392.578,5420654.3,1,3934204.1,908569.336,3833129.88,6911499.02,5590942.38,3997924.8,7731079.1,2697143.55,5590942.38,7913452.15,334.716797,-235.107422,-2066.16211,34.8486328
556.921368,1569.58008,-1619.38477,1159.05762,3047607.42,2045654.3,-1,6746704.1,1471069.34,1020629.88,4098999.02,3903442.38,5685424.8,6043579.1,1009643.55,3903442.38,6225952.15,-790.283203,-610.107422,1308.83789,27.3486328
188.059854,2389.89258,185.302734,725.463867,4664794.92,4647216.8,1,2422485.35,1857788.09,2040161.13,8704467.77,2321411.13,2134643.55,5656860.35,4068237.3,2321411.13,4222045.9,1576.9043,-399.169922,1660.40039,20.3173828
351.132151,421.142578,-1033.44727,116.088867,1571044.92,8303466.8,-1,6219360.35,5654663.09,8368286.13,2095092.77,6118286.13,1431518.55,8609985.35,3927612.3,6118286.13,8862670.9,2045.6543,257.080078,2504.15039,37.1923828
646.937716,-2016.35742,279.052734,397.338867,-1241455.08,6615966.8,1,4813110.35,6498413.09,774536.133,126342.773,3024536.13,4525268.55,453735.352,271362.305,3024536.13,2393920.9,-16.8457031,444.580078,66.6503906,23.4423828
378.073119,-2344.48242,-2017.82227,1217.65137,5649169.92,1694091.8,1,4602172.85,662475.586,8016723.63,3993530.27,2391723.63,3470581.05,4461547.85,7654174.8,2391723.63,6120483.4,686.279297,-352.294922,-1386.47461,20.6298828
446.873822,936.767578,2013.42773,514.526367,3117919.92,5912841.8,-1,5586547.85,6146850.59,6469848.63,1884155.27,5626098.63,517456.055,5727172.85,8919799.8,5626098.63,6823608.4,2655.0293,678.955078,394.775391,35.0048828
328.532874,1869.50684,1614.62402,398.254395,1145874.02,6610473.63,-1,940979.004,6953796.39,4500549.32,4340148.93,986022.949,2847106.93,3702941.89,6183654.79,986022.949,8141418.46,1101.92871,329.223633,-1217.65137,14.3823242
768.405646,-825.805664,-424.438477,128.723145,-1315063.48,8227661.13,-1,3015197.75,449890.137,6293518.07,8594055.18,5521179.2,5413513.18,8659973.14,1015686.04,5521179.2,8246887.21,-609.008789,774.536133,-1100.46387,34.5385742
238.846835,-2232.05566,-1080.68848,81.8481445,5716186.52,8508911.13,1,343322.754,8465515.14,1652893.07,3953430.18,2005554.2,6397888.18,8238098.14,8750061.04,2005554.2,6981262.21,-1265.25879,305.786133,1618.28613,18.9135742
305.612605,1810.91309,-1397.09473,884.58252,4977905.27,3692504.88,1,7884338.38,713562.012,5221252.44,5939758.3,1460632.32,1458435.06,1083801.27,4689514.16,1460632.32,4362121.58,2027.70996,36.2548828,-385.620117,16.4916992
712.156621,-1142.21191,2024.78027,345.52002,-1631469.73,6926879.88,-1,4298400.88,7252624.51,7541564.94,6010070.8,4905944.82,3216247.56,7763488.77,7150451.66,4905944.82,4713684.08,855.834961,1208.12988,-151.245117,31.8041992
416.152949,357.788086,-2475.21973,1095.52002,2868530.27,2426879.88,-1,2048400.88,5002624.51,791564.941,3760070.8,7155944.82,966247.559,1013488.77,400451.66,7155944.82,6963684.08,2355.83496,-291.870117,-1651.24512,41.8041992
618.928313,615.600586,-2779.90723,802.55127,-14282.2266,4184692.38,1,7146057.13,2014343.26,6873596.19,5482727.05,8597351.07,3532653.81,3579895.02,6552795.41,8597351.07,8053527.83,644.897461,622.192383,340.942383,48.2104492
409.990679,2490.60059,2845.09277,240.05127,3360717.77,7559692.38,-1,958557.129,326843.262,6311096.19,1545227.05,159851.074,6345153.81,767395.02,8240295.41,159851.074,6366027.83,-1230.10254,247.192383,-2284.05762,10.7104492
564.969298,1459.35059,-1186.15723,1505.67627,6454467.77,-34057.6172,1,7286682.13,6654968.26,264221.191,4779602.05,2550476.07,2267028.81,1189270.02,5287170.41,2550476.07,7350402.83,1488.64746,340.942383,434.692383,21.3354492
706.259274,-2999.63379,2768.9209,694.152832,-1016235.35,4835083.01,1,2514221.19,4818054.2,2382385.25,5298156.74,4844421.39,3998474.12,6559387.21,6086975.1,4844421.39,7992004.39,334.350586,18.6767578,-2465.69824,31.5307617
778.093497,-374.633789,-2856.0791,1256.65283,2358764.65,1460083.01,-1,5326721.19,6505554.2,1819885.25,1360656.74,4281921.39,5685974.12,7121887.21,8899475.1,4281921.39,6304504.39,-790.649414,393.676758,159.301758,29.0307617
505.36069,-2905.88379,1925.1709,1116.02783,8265014.65,2303833.01,1,3498596.19,1583679.2,8148010.25,8251281.74,5266296.39,6389099.12,5575012.21,7915100.1,5266296.39,1945129.39,-1259.39941,-262.573242,1003.05176,33.4057617
488.981303,1781.61621,2862.6709,459.777832,6577514.65,6241333.01,1,4904846.19,177429.199,3929260.25,3470031.74,5547546.39,7232849.12,793762.207,7633850.1,5547546.39,7851379.39,-1821.89941,-75.0732422,-1059.44824,34.6557617
844.208128,2953.49121,-934.204102,1139.46533,-2000610.35,2163208.01,1,4553283.69,6153991.7,5546447.75,587219.238,5055358.89,1678161.62,3535949.71,251037.598,5055358.89,1874816.89,1881.22559,721.801758,487.426758,32.4682617
719.171266,-995.727539,-1602.17285,1110.16846,2112670.9,2338989.26,-1,5273986.82,4132507.32,9338.37891,4155578.61,3420593.26,2434021,6401184.08,6491271.97,3420593.26,7939270.02,1377.31934,475.708008,1975.70801,25.2026367
